price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_living15,sqft_lot15,age
1190000,3,2.25,2760,40946,2,0,0,1,1,2760,3030,42253,43
360000,4,2.5,3200,7282,2,0,0,0,1,3200,3030,7290,14
699999,3,0.75,1240,4000,1,0,0,1,0,1240,1460,4000,53
535000,3,2.5,1960,47044,2,0,0,1,1,1960,2020,29004,43
464950,3,2,2190,19800,1,0,0,0,0,2190,1640,9719,27
925000,4,2.5,3540,18168,2,0,0,0,1,3540,4130,11180,25
930000,3,3.25,2640,4080,2,0,0,0,1,1840,1990,4080,21
727500,3,2,2660,5000,1.5,0,1,0,1,1940,2270,5000,111
325000,4,1.75,1670,9500,1,0,0,0,0,1670,1620,9500,45
695000,3,3.25,3080,12100,2,0,0,0,1,2080,2100,6581,37
585000,4,2.75,2890,6825,1,0,0,0,1,1560,1900,10120,48
319000,3,2.25,1800,9597,1,0,1,0,0,1200,1700,13502,58
265000,6,2.5,2000,7650,1.5,0,0,1,0,1790,1710,7650,61
359000,5,1.75,1940,6654,1.5,0,0,1,0,1940,2300,9500,68
390000,5,1.75,1940,6654,1.5,0,0,1,0,1940,2300,9500,68
374500,3,1,960,9531,1,0,0,1,0,960,1670,9250,52
661000,2,1.5,1750,46173,2,0,0,1,1,1750,2220,42224,57
900000,3,2.5,2320,5000,2,0,0,0,1,1620,2160,5000,28
600000,5,2.5,2380,8204,1,0,0,0,1,1540,2270,8204,64
2000000,5,4.25,6490,10862,2,0,1,1,1,3940,3290,14080,30
512500,4,1.75,1620,4240,1.5,0,0,1,0,1620,1450,4240,105
229500,3,1.75,1770,33224,1,0,0,1,1,1770,1690,22069,53
589000,3,2.5,2320,5663,2,0,0,0,1,2320,2500,4500,18
539950,3,2.5,1330,2183,3,0,0,0,1,1330,1310,5000,7
640000,4,2.5,3420,21344,2,0,0,0,1,3420,2110,21344,19
218250,3,1,1270,7344,1,0,0,0,0,970,1290,7300,54
675000,4,3.5,2550,3600,2,0,1,0,1,1880,2090,6000,24
338000,5,2,1860,9000,2,0,0,0,0,1860,1390,9752,41
231750,3,1,1020,7615,1,0,0,0,0,1020,1470,9515,40
199900,1,1,720,7140,1,0,0,0,1,720,1140,7577,91
1060000,4,3.5,4460,16271,2,0,1,0,1,4460,4540,17122,20
263000,4,2.75,1830,7315,1,0,0,1,0,1250,1730,7208,42
279950,3,1.5,1520,7200,1,0,0,1,0,1160,1460,7200,31
395000,3,1.5,1080,2940,1.5,0,0,1,0,1080,1400,4930,101
252500,3,2,1900,8002,1,0,0,0,0,1900,1900,6086,30
1150000,4,3.75,5300,37034,2,0,0,0,1,5300,3730,37034,32
205000,3,1,1370,10708,1,0,0,0,0,1370,1770,14482,52
654000,5,2.5,2960,8968,1,0,0,1,1,1640,1890,9077,56
200000,3,1,960,213008,1,0,0,0,1,960,1520,57499,88
700000,3,2.5,2190,7982,2,0,0,0,1,2190,2090,8888,17
2720000,4,3.25,3990,18115,2,0,0,1,1,3990,3450,16087,32
306000,2,1.75,1200,2622,1,0,0,1,0,800,1310,1926,65
270000,3,2.5,1780,5015,2,0,0,0,0,1780,2010,5250,11
340000,3,2.25,2630,9916,2,0,0,1,1,2630,2470,10810,33
450000,4,2.5,2300,19250,1,0,0,1,0,2300,1460,19250,66
580000,4,2.75,3210,6825,1,0,0,1,0,1810,1840,8000,46
435000,4,1.75,2290,4400,1,0,1,0,0,1290,1820,4000,62
690000,4,2.5,2780,4688,2,0,0,0,1,2780,3000,6029,18
720000,4,2.5,2650,11520,2,0,0,0,1,2110,2000,7680,33
403000,3,2.25,1840,13020,1,0,0,0,1,1390,2210,13020,41
440000,3,2.75,1560,7392,1,0,0,1,0,1030,1870,7520,49
178500,3,1,1200,8470,1,0,0,1,0,1200,1200,7952,60
270000,4,2.5,1900,8282,1,0,0,0,0,1900,1420,8350,24
129888,2,1,710,9900,1,0,0,0,1,710,1070,9900,78
260000,3,1.75,1360,15210,1,0,0,0,0,1360,1610,7800,34
339950,5,2.5,2990,7292,2,0,0,1,1,2990,2150,8190,31
250000,3,1,1640,26127,2,0,0,0,1,1640,1620,25788,46
680000,3,3.5,3650,103672,1,0,0,0,1,2050,2550,16140,10
660000,10,3,2920,3745,2,0,0,1,0,1860,1810,3745,108
1230000,3,3.5,3680,11491,2,0,1,0,1,3680,3710,10030,22
550000,3,2,1830,9152,1,0,0,1,1,1830,1770,9220,62
675000,5,2.75,2570,12906,2,0,0,0,1,2570,2580,12927,34
981000,3,3.25,2730,9588,2,0,1,0,1,1900,2730,12736,37
168000,3,1,1150,8000,1.5,0,0,1,1,1150,1170,9600,64
1000000,4,3,4260,18687,2,0,0,0,1,4260,3490,16772,25
320000,3,1,1260,9600,1,0,0,0,0,1260,1530,9790,26
959000,6,3.25,4440,17424,1,0,1,1,1,2220,2660,10768,62
372000,4,1,2300,7680,1,0,0,0,0,1270,1840,5120,62
391500,3,2.5,1920,9625,2,0,0,0,1,1920,1920,10343,28
390000,2,1,1080,4725,1.5,0,0,0,0,1080,1520,4961,77
302000,2,1,890,5000,1,0,0,1,1,890,1160,5000,74
495000,3,3.5,1650,1577,2,0,0,0,0,1100,1580,1280,9
504500,3,2.5,1820,1545,3,0,1,0,1,1640,1440,1290,23
555000,4,1.75,2320,4800,1.5,0,0,0,0,2170,1390,4800,103
1550000,4,3.5,3260,5000,2,0,0,1,1,2630,2600,5000,84
550000,3,1.5,1730,5750,1,0,0,0,0,1250,1370,5750,74
1800000,4,2.5,3320,8325,2.5,0,0,1,1,3320,3680,6050,116
655000,1,1,1660,5422,1,0,0,1,0,830,1100,5356,113
685000,3,2.5,3290,90796,2,0,0,1,1,3290,2700,55023,29
721000,4,2,2280,8339,1,0,0,1,0,1220,1970,8340,67
1520000,4,4.25,3650,5328,1.5,0,0,0,1,2330,1710,3600,7
365000,4,2.5,1620,219542,2,0,0,0,0,1620,2240,217800,41
458000,3,2,2020,8555,1,0,0,1,0,1220,1600,8148,64
280000,2,1,1150,12861,1,0,0,0,1,1150,1170,7574,62
628000,4,1.75,1940,3060,1,0,0,1,0,1000,1320,3060,110
781500,4,2.5,3440,6332,2,0,0,0,1,3440,3310,6528,20
295000,3,1.75,2000,7560,1,0,0,1,0,1300,1900,8301,53
435000,2,1,750,2786,1,0,0,1,0,750,1700,4653,74
300000,3,1.75,1420,7200,1,0,0,0,0,1000,1550,8640,42
208500,2,1,880,4814,1,0,0,1,0,880,1010,6160,115
930000,2,2.5,2680,11214,1,0,0,0,1,2680,2305,6908,15
316000,2,2,860,3000,1,0,0,0,1,860,1290,3500,115
249900,3,2,1310,6738,1,0,0,1,0,1310,1290,8067,31
675000,3,2.25,1780,4252,2,0,0,1,1,1540,2220,4000,32
447000,3,2.25,1440,4667,2,0,0,0,0,1440,1610,4756,36
675000,3,2,1510,3817,1.5,0,0,0,1,1510,1510,3817,27
546000,4,2.5,2100,1397,3,0,0,0,1,1580,1490,1201,13
310000,3,2,1310,1361,3,0,0,0,0,1310,1370,1608,18
190000,3,1,1280,5100,1,0,0,0,0,880,1360,6120,60
650000,3,1.5,1320,8114,1,0,0,0,1,1320,2110,8114,70
585000,3,2.5,1740,2350,2,0,0,0,1,1130,1740,3201,26
1430000,4,2.5,2910,7364,2,0,0,0,1,2910,2480,8400,18
565000,4,2.5,2500,12090,1,0,0,0,1,2500,3380,12760,38
174900,3,1,1100,6000,1.5,0,0,0,1,1100,960,5880,95
360000,3,2.25,1381,1180,3,0,0,0,1,1381,1381,1180,14
234000,3,1,960,9624,1,0,0,0,0,960,1540,9624,68
575000,8,3,3840,15990,1,0,0,0,0,2530,1380,8172,60
315000,3,2.5,2200,5954,2,0,0,0,0,2200,2200,5046,17
225000,3,1,1250,7820,1,0,0,0,0,1250,1300,7920,54
370000,3,1.5,2380,14500,1,0,0,1,0,1850,1830,13600,60
606000,3,1,1500,3920,1,0,0,0,0,1000,1640,4017,74
272500,3,2,1410,7622,1,0,0,1,0,1410,1830,8330,38
475000,3,1.75,1680,3420,1,0,0,0,0,960,1680,4080,29
270000,3,1,1500,13500,1,0,0,1,0,1500,1350,13680,53
624000,4,1.75,2710,9216,1,0,0,0,1,1440,1960,6350,60
355000,3,1.75,1730,7416,1.5,0,0,0,0,1730,1390,6490,67
345000,3,1,960,3844,1,0,0,0,0,960,1020,3844,49
342000,4,2.5,2380,7792,2,0,0,0,1,2380,2260,7378,28
316000,3,1.75,1120,98445,1.5,0,1,1,0,1120,1620,34200,104
539950,4,2.5,2960,37430,2,0,0,0,1,2960,2800,36384,31
221347,3,2,1580,6655,1,0,0,0,1,790,1090,6655,77
330000,3,2.5,1870,4657,2,0,0,0,1,1870,2290,4795,21
279000,4,2.5,1810,13000,1,0,0,1,1,1470,1850,13000,44
850000,4,3,2550,3784,1.5,0,0,1,1,1750,2100,4560,121
746000,3,1.75,1910,12321,1,0,0,1,0,1100,1910,11761,69
478000,2,2,1200,1867,1,0,0,0,0,600,1790,2221,23
820000,4,2.75,2420,4635,1.5,0,0,1,0,2420,1590,3150,116
2160000,3,3.5,3080,6495,2,0,1,0,1,2530,4120,8620,15
820000,3,3,3850,38830,2,0,1,0,1,3850,2970,14050,21
887000,3,2,3000,22040,2,0,1,1,1,2470,2600,7947,79
159000,3,1,1360,20000,1,0,0,1,0,1360,1530,9997,68
824000,7,4.25,3670,4000,2,0,1,0,1,2800,2010,4000,57
812000,4,2.5,2270,5000,2,0,0,0,1,2270,1210,5000,7
242000,4,2.5,1750,11400,2,0,0,1,0,1750,1890,9024,46
625000,4,2.5,3550,8048,2,0,0,0,1,3550,3920,7871,14
399888,4,1,2370,30200,1.5,0,0,1,0,1570,1640,9719,73
289000,3,2.25,1670,6600,2,0,0,1,0,1670,1670,6801,31
400000,3,2,1860,12944,1,0,0,0,1,1860,2500,29279,19
1550000,3,2.5,4460,26027,2,0,0,0,1,4460,3770,26027,29
345000,2,1,1080,4000,1,0,0,0,0,1080,1530,4240,81
874950,2,1,1080,4000,1,0,0,0,0,1080,1530,4240,81
875000,3,2.75,2280,4280,1,0,0,1,0,1280,1650,4280,104
628990,4,2.5,2540,32647,2,0,0,0,1,2540,2740,32647,25
535000,2,3.5,2560,5000,1,0,0,1,1,1280,1390,4000,77
770126,4,2.75,2390,9300,1,0,0,0,1,1430,1910,9348,42
710000,4,2.5,2870,8995,1,0,0,1,1,1870,2670,9672,53
465000,3,1.75,1510,4800,1,0,1,0,0,860,1510,4800,10
359000,3,1.75,2200,11520,1,0,0,1,0,2200,1690,8038,69
151000,2,0.75,720,5040,1,0,0,0,0,720,1290,4120,72
820000,3,2.5,2970,9600,2,0,0,0,1,2970,2970,9707,27
160000,3,1.5,960,6497,1,0,0,1,0,960,1160,7080,51
535000,4,1.75,1420,5000,1.5,0,0,1,0,1420,1490,5000,76
365000,3,2.25,1800,9010,1,0,0,0,0,1300,1950,10240,46
708000,4,2.5,3090,5600,2,0,0,0,1,3090,3080,5788,16
215000,3,1,1200,7280,1,0,0,1,0,1200,1200,8400,54
1950000,4,3.5,4065,18713,2,0,0,1,1,4065,3070,18713,34
390000,4,2.5,2570,22215,2,0,0,1,0,2570,2460,6533,63
570000,3,2,1530,5401,1,0,0,1,0,1530,1640,5467,84
383000,3,1.75,1500,13430,1,0,0,0,0,1500,1500,13430,44
370000,4,3,2490,5706,2,0,0,0,1,2490,2650,5880,16
454000,4,2.5,3040,12522,2,0,0,0,0,3040,2490,9742,21
1400000,5,3.25,4140,32700,1,0,1,0,1,2190,3220,22077,48
371000,4,1.75,1690,10854,1,0,0,0,0,1690,2390,7000,44
530000,3,1.75,1430,10350,1,0,0,0,0,1430,1890,10350,62
608000,4,2.75,2490,9714,1,0,0,1,1,1400,2060,15300,38
450000,3,1.75,1350,7200,1,0,0,1,0,1350,1100,7200,67
780000,4,2.5,3140,14421,2,0,0,0,1,3140,3140,17417,27
290000,4,2.5,2340,52272,2,0,0,0,1,2340,2480,40500,43
225000,3,1.75,1610,14182,1,0,0,1,0,1100,1510,8400,43
805000,4,2.5,3320,38032,2,0,0,1,1,3320,3270,37804,30
660000,3,2.5,2390,15669,2,0,0,0,1,2390,2640,12500,30
299000,3,1.75,1180,13927,1,0,0,1,0,1180,1400,13173,59
530000,2,2.25,1260,1312,3,0,0,0,1,1260,1300,1312,14
680000,3,2.5,1800,4400,1,0,0,1,0,1350,1920,4400,51
199900,4,1.75,1790,12000,1,0,0,1,1,1790,1550,9840,77
224000,3,1.75,1760,6300,1,0,0,0,0,1060,1340,7300,58
244000,3,1.75,1540,8885,1,0,0,1,0,1440,1540,12734,41
485000,4,1.75,1260,3880,1,0,0,1,0,860,1000,3880,103
330000,4,2.5,2240,7589,2,0,0,0,1,2240,2250,7300,27
509000,4,2,1630,1724,1.5,0,0,0,1,1030,1780,3810,51
440000,4,2.5,2350,7203,2,0,0,0,1,2350,2260,7274,32
244000,3,2,1350,8587,1,0,0,0,0,1350,1350,8587,23
399700,4,1.75,1320,4800,1,0,0,1,0,870,940,4800,91
519000,4,2.5,1950,2617,1.5,0,0,1,0,1250,1520,1438,111
211000,4,1,2100,9200,1,0,0,0,0,1050,1540,10033,62
950000,3,2.5,3480,7800,1,0,0,1,0,1750,3010,9918,23
410000,3,2.5,1830,2839,2,0,0,0,1,1830,1830,3011,22
750000,4,2,2640,5000,2,0,0,0,0,2040,1330,5000,72
133400,3,1,900,2550,1,0,0,1,1,900,1120,2550,43
240000,3,2,1553,6550,1,0,0,0,0,1553,1010,10546,20
539000,3,2.5,1710,2300,2,0,0,0,1,1570,2120,2856,16
688000,4,3,3400,292723,2,0,0,0,1,3400,1760,69696,23
465000,3,1.5,1270,5112,1,0,0,0,0,1270,1580,5080,71
936000,3,1.75,2960,12420,1,0,1,1,1,1480,2700,9106,69
620000,4,2.5,3040,9606,2,0,0,0,0,3040,1690,3849,18
429950,3,1.75,1430,9750,1,0,0,1,0,1430,1630,9282,59
296475,3,2.5,1520,4170,2,0,0,0,0,1520,1560,4237,17
330000,4,2,1820,9450,1,0,0,0,0,1100,1540,9450,59
445000,3,2.25,1800,11200,1,0,0,0,1,1270,1940,11250,42
846000,4,3.25,2720,4000,2,0,1,0,1,2070,1450,4000,7
725000,4,1.75,1980,5850,1,0,1,1,1,1380,1810,5850,61
369000,4,2.5,2550,7349,2,0,0,0,1,2550,2400,8508,32
625000,3,1.75,2210,16200,1,0,0,0,1,1390,2050,16200,63
535000,3,2,2120,4080,2,0,0,0,0,2120,2280,4080,18
229950,4,1.5,1570,6717,1,0,0,1,1,1570,1140,6716,110
229999,3,1.75,1310,6960,1,0,0,1,0,1310,1580,7200,47
850000,5,3.5,3150,4120,2,0,0,0,1,2460,2080,4160,14
589900,4,4.5,3870,35889,2,0,0,0,1,2530,3020,35366,20
513000,2,1,1840,4322,1,0,0,1,0,1160,1750,4322,107
401000,3,1,1120,8321,1,0,0,1,1,1120,1980,8671,34
260000,3,2.5,1440,2500,2,0,0,0,0,1440,1440,5000,15
525000,4,2.75,2300,26650,1,0,0,1,1,2300,2000,9879,71
470000,3,3.5,2070,11658,1,0,0,1,1,1370,1930,8744,44
205000,4,1.5,1420,8063,1,0,0,0,0,940,1330,7515,59
620000,3,2.25,2010,7495,1,0,0,1,1,1570,2050,8402,42
229000,3,1.5,1200,5000,1,0,0,0,1,1200,1440,2500,42
445000,2,2,1150,6634,1,0,0,0,0,860,1680,6892,81
215000,2,1,1240,7200,1,0,0,0,0,1240,1130,9200,54
504975,2,2.5,1900,4871,2,0,0,0,1,1900,1640,4780,16
495000,4,2.25,2350,10072,2,0,0,0,1,2350,2210,9687,41
205000,3,1,1120,8342,1,0,0,1,0,1120,1190,6660,45
152275,1,1,1020,6871,1,0,0,0,1,1020,1260,6933,75
586000,4,2.25,1930,8338,1,0,0,0,1,1930,2280,7616,53
779950,2,2.5,2680,7625,1,0,0,0,1,2680,2310,7395,19
557000,4,1.75,2660,11315,2,0,0,1,1,2660,1980,11315,38
610000,4,2.25,2200,7200,1,0,1,1,1,1220,1940,6000,63
405000,3,1.5,1010,7683,1.5,0,0,1,0,1010,1550,7271,68
320000,4,2.25,2310,7490,2,0,0,0,1,2310,2310,8480,41
356000,3,1,920,3863,1,0,0,0,1,920,1080,5150,51
794500,5,3,3030,4120,1.5,0,0,1,0,1930,1280,3090,108
349000,3,1.75,1590,9620,1,0,0,0,0,1590,2980,9398,33
549000,4,2.25,2740,88426,2,0,0,0,0,2740,2740,62726,30
193000,3,1,960,10761,1,0,0,1,1,960,960,10761,59
700000,3,1.5,2240,7227,2,0,1,0,1,1440,3150,16150,44
523000,3,2.5,2400,6182,2,0,0,0,1,2400,2420,5829,23
565000,5,3.25,2860,20790,1,0,0,1,0,1800,1920,9612,56
500000,4,2.5,2960,5027,2,0,0,0,0,2960,2760,5500,21
1450000,4,3.25,3770,4103,2,0,0,1,1,2710,2560,4160,96
710000,6,3.5,3830,68825,2,0,0,0,1,3830,2410,68825,26
333000,4,2,2750,9001,1,0,0,0,1,2750,1340,11050,13
580000,3,1.75,2100,6874,1,0,0,0,0,1300,2220,5912,78
289950,4,1.75,1500,8400,1,0,0,0,0,1200,1780,9913,65
375000,2,1,710,4618,1,0,1,0,0,710,1810,4988,96
505000,2,3,2770,10800,1.5,0,0,1,1,1910,2140,10800,37
324950,3,1.75,2050,6720,1,0,1,0,0,1050,2380,7260,82
490000,4,2.25,1960,10275,2,0,0,0,0,1960,1560,10275,56
630000,4,2,1770,6000,2,0,0,1,0,1770,1340,6000,40
595000,3,2.75,3290,22649,2,0,0,1,1,3290,2750,6119,28
872500,4,2,1990,6000,1,0,0,0,1,1260,1770,6000,6
490000,2,1,1760,5250,1,0,1,1,0,1000,1760,5400,70
1900000,4,3.25,5080,27755,2,0,0,0,1,5080,4730,22326,20
310000,2,1,1020,8102,1,0,0,0,0,1020,1770,7291,65
450000,3,1,1350,92721,1,0,0,0,1,1200,1860,8096,75
539000,3,1.5,1740,12000,2,0,0,0,1,1740,2580,12224,47
888550,3,2.5,3540,38322,2,0,0,0,1,3540,3540,35926,32
269950,3,2.5,1520,8720,1,0,0,0,0,1080,1720,7551,40
300000,3,1.75,1310,9761,1,0,0,0,0,1310,1490,9600,54
780000,2,3.25,3000,24004,1,0,0,0,1,2410,4270,24506,69
545000,3,2.5,2660,20369,2,0,0,0,1,2660,2720,12927,29
278000,3,2.25,2120,9804,2,0,0,0,0,2120,2120,7200,27
342000,3,2.25,1200,2845,2,0,0,0,0,1200,1220,2140,35
190000,4,1.75,1900,9861,1,0,0,1,0,1900,1720,7967,54
387000,2,1.5,1010,948,3,0,0,0,1,1010,1330,1318,22
279950,3,2.25,1850,7480,2,0,0,0,0,1850,1870,7480,43
550000,6,4.5,4520,40164,2,0,0,0,1,3580,2870,13068,13
439000,3,2,2010,251341,2,0,0,0,1,1510,1780,108900,18
774888,3,2.25,2420,23507,1,0,0,1,1,2420,2540,22257,52
480000,5,2.5,2732,9500,1,0,1,1,1,1870,2720,10000,46
835000,4,2,1910,6960,1.5,0,0,1,1,1910,1360,3300,80
1500000,5,3.5,3520,5400,2,0,0,0,1,2400,1360,3600,13
771000,4,2,2220,3760,1.5,0,0,1,0,1370,1620,3760,92
1230000,4,2.25,2020,5800,1,0,1,1,1,1760,3100,5800,80
600000,4,2.5,2090,7290,1,0,0,1,1,1420,2110,8436,55
305000,3,1,1580,7424,1,0,0,0,0,1010,1710,7772,59
1390000,5,1.75,2650,11340,1,0,0,0,1,2650,2780,13204,66
216500,3,1,1020,11652,1,0,0,1,1,1020,1690,11652,50
370000,3,2.5,1070,1219,2,0,0,0,0,720,1070,1254,17
492650,4,1.75,2120,9786,1,0,0,0,1,1640,2310,8787,54
431200,5,1.75,1360,10609,1,0,0,0,0,1060,1490,9935,55
277500,4,2,1700,12048,2,0,0,0,0,1700,1960,7650,31
278000,5,1.5,1820,8712,1,0,0,1,0,1090,1820,8712,61
351000,4,1,1430,8400,1,0,0,0,1,730,1310,8240,52
850000,4,3.5,4140,7089,2,0,0,0,1,3160,2640,8896,18
885000,2,2,1313,3600,1,0,0,0,1,1313,1080,3600,9
399950,3,2,1590,87120,1,0,1,0,1,1590,2780,183161,23
185000,3,1.75,1080,9262,1,0,0,0,0,1080,1090,9262,53
440000,5,3,2730,6000,1,0,0,0,1,1470,2590,6000,42
2400000,4,3.25,3800,19798,2,0,0,0,1,3800,3940,18975,12
299000,3,2.25,2540,9961,1,0,0,1,1,1320,1870,10251,52
299500,3,1.75,1810,34500,1,0,0,0,1,1230,2090,9735,41
420000,3,1.5,1540,7506,1,0,0,1,0,1540,2180,7653,60
234000,4,1,1390,18000,1,0,0,0,0,1390,1390,18000,8
540000,2,1.75,1460,4800,1,0,0,1,0,850,2050,5592,71
649950,4,2.5,2350,63162,2,0,0,1,1,2350,2370,63162,27
330000,3,1,1160,7912,1,0,0,1,0,1160,1190,7482,65
840000,4,3.25,3500,5960,2,0,0,0,1,3500,3390,6856,11
370000,3,2.5,1980,6922,2,0,0,1,1,1980,2090,7697,30
410000,3,1.5,1250,7700,1,0,0,1,0,1250,1430,7700,53
257000,2,1,770,7200,1,0,0,0,0,770,1320,7139,70
350000,3,1,1920,6710,1,0,0,0,0,1320,1810,5600,62
380000,2,1,1120,7560,1,0,1,0,1,1120,1120,7200,74
344000,3,1,1150,12402,1,0,0,1,1,1150,1400,13600,52
488000,3,2.5,1590,2550,3,0,0,0,0,1590,1260,5100,36
465000,3,1,910,3880,1,0,0,0,0,780,1220,3880,79
229500,2,1.75,1870,6625,1,0,0,0,0,960,1680,6000,73
445000,5,3,2420,11250,2,0,0,0,1,2420,1510,9950,8
246000,4,1.5,2120,7110,1.5,0,0,0,1,2120,1540,7110,102
545000,5,2.5,2730,17240,1,0,0,1,0,1660,2250,13200,63
518000,4,2.5,2560,5672,2,0,1,0,1,2560,2190,6788,16
565000,4,2.5,2620,10016,2,0,0,0,1,2620,2620,10016,25
445000,4,2.5,2760,8558,2,0,0,0,0,2760,2760,7703,20
968000,5,2.5,2900,9799,1,0,0,0,1,1450,2810,9687,62
725000,3,2,1820,6324,1,0,0,1,0,910,1850,6440,76
315500,3,1.75,1870,8400,1,0,0,0,0,990,1750,8400,44
487585,4,1.75,2010,9211,1,0,0,0,0,1470,1840,8500,44
246500,2,1,940,6000,1,0,0,0,0,940,1890,8547,67
819000,3,1.75,1850,6000,1.5,0,0,0,1,1650,1540,6000,22
349900,5,2.5,2530,4229,2,0,0,0,0,2530,2070,4879,17
267000,3,1,940,4700,1,0,0,1,1,940,1020,5700,79
480000,3,2.25,1820,15000,1,0,0,0,0,1480,1930,13600,43
525000,2,1,1510,3360,1,0,0,0,0,880,1330,3360,97
578000,4,2.5,2070,5415,2,0,0,0,1,2070,2120,5331,25
345000,3,2.5,1380,1547,3,0,0,0,1,1380,1380,1465,21
499000,3,1,1270,6250,1,0,0,0,0,910,2000,6250,66
425000,3,1.5,1390,9680,1,0,0,1,0,1390,1460,10050,65
268000,4,3,1840,7510,2,0,0,1,1,1840,1650,7957,8
240000,3,1,1600,12566,1,0,0,1,0,1600,1600,10650,50
147000,3,1.5,1480,9606,1,0,0,1,0,1100,1600,9619,57
500000,4,2,2120,7806,1,0,0,1,1,1770,1560,9920,72
1010000,4,2.75,2940,5400,1.5,0,1,1,1,1940,1970,2008,111
991500,4,3,3820,26895,2,0,1,0,1,3820,3820,24751,26
510000,5,2,2740,3838,1,0,0,1,0,1370,1660,4040,62
1980000,4,4,4360,12081,2,0,0,0,1,4360,2180,10800,14
484998,4,2.5,1540,1870,2,0,0,0,1,1540,1540,1619,7
1280000,4,3.5,4660,17398,2,0,1,0,1,4660,5080,24913,18
210000,3,1.75,1590,7617,2,0,0,0,0,1590,1490,7450,35
450000,2,1,1180,10720,1,0,0,1,0,1180,1420,10750,66
875000,4,1.75,2360,8286,1,0,0,0,0,1320,1680,7630,69
529950,4,2.75,1860,7500,1,0,0,1,1,1220,2020,8137,54
415000,3,1.75,1470,4000,1,0,0,0,0,1070,1280,3500,42
590000,4,2,2990,12970,1.5,0,1,1,0,1960,2500,10680,73
379950,3,1.5,1690,9144,1,0,0,1,0,1140,1840,10600,65
385000,1,1,660,3570,1,0,0,0,1,660,1520,4080,115
588000,3,1.75,2310,7620,2,0,0,0,1,2310,2200,7672,33
252500,2,1,770,2191,1,0,0,0,1,770,940,5000,84
530000,3,3.5,2320,3174,2,0,0,0,1,2060,2320,3187,24
385000,2,1.5,1370,159865,1,0,0,0,0,1370,1370,16217,61
419000,3,2.25,1700,7650,1,0,0,1,0,1340,1980,7200,46
175000,2,1,960,5508,1,0,0,0,1,770,1280,5304,70
515000,2,1,1150,5664,1,0,0,0,0,870,1380,5664,73
945000,4,2.5,2910,4680,1.5,0,0,1,1,1850,1960,4120,84
359900,5,2.25,2290,7420,1,0,0,0,0,1290,1660,7526,48
419950,4,2.5,2260,5164,2,0,0,0,1,2260,2260,5866,25
460000,3,1.75,1300,4000,1,0,0,0,0,900,1750,4000,68
255000,3,2.25,1850,7151,2,0,0,0,0,1850,1710,6827,32
481000,4,1.75,1920,9500,1,0,0,1,0,1470,1820,10091,55
719521,4,1.75,1920,9500,1,0,0,1,0,1470,1820,10091,55
1080000,3,3,4910,43560,2,0,0,1,1,4000,3540,12288,32
334000,4,2.5,2210,6080,1,0,1,1,1,1410,2210,6175,56
675000,4,2.75,2280,3200,1.5,0,0,1,1,1520,1970,4687,90
556000,3,1.75,1640,7437,1,0,0,0,0,1090,1640,7436,73
900000,4,2,1980,7200,2,0,1,0,1,1700,2490,4200,111
400000,3,1,900,4084,1.5,0,0,0,0,900,1280,4080,111
724950,4,1.75,1960,4340,1,0,0,1,1,980,1630,4360,109
321000,4,2.25,1800,4500,2,0,0,1,1,1800,2010,5050,17
1360000,4,3.5,4270,5800,2,0,1,1,1,3170,3100,5800,84
171000,4,2,1520,19672,1,0,0,0,1,1020,1810,7840,101
1360000,4,3,5430,108900,2,0,0,1,1,5430,3170,107076,34
323000,3,1.75,1950,15037,1,0,0,0,0,1950,1760,15181,32
491500,4,1.75,2190,125452,1,0,1,0,1,2190,3000,125017,53
226000,4,1.5,1200,10890,1,0,0,1,0,1200,1250,10139,49
580000,6,1.75,2180,4000,1.5,0,0,1,0,1380,1720,4000,95
640000,4,2.5,2320,11259,2,0,0,0,1,2320,2820,11770,39
619790,3,1.75,1040,5097,1,0,0,1,0,800,1630,5097,77
383962,4,2.5,2700,6998,2,0,0,0,1,2700,2350,10550,20
373000,3,2,1400,2445,1,0,0,0,0,840,1400,3200,19
541338,3,2.5,2060,8123,2,0,0,0,1,1010,1760,6170,44
254922,2,1,780,8160,1,0,0,1,1,780,1310,8160,68
575000,3,2.25,2400,5000,1.5,0,0,1,0,1440,1630,5000,95
650000,4,3,2900,15535,1,0,1,1,0,1870,2330,10217,60
269950,3,1.5,1740,9547,1,0,0,1,0,1740,1780,9936,59
270950,2,1,780,6250,1,0,0,0,1,780,1280,7100,79
495000,3,2.75,2430,14861,1,0,0,0,1,1530,2230,10300,33
794154,4,2,2210,8556,1,0,1,1,1,1210,2190,7975,67
340768,3,1.5,1510,11200,1,0,0,1,1,1510,2110,12070,61
375000,2,1,900,5413,1,0,0,0,0,900,1280,6380,74
820000,4,2.5,3670,7000,2,0,0,0,1,3670,3680,7437,16
555000,2,2.25,1160,954,2,0,0,0,1,960,1160,1327,7
312500,2,1.5,1070,1200,2,0,0,0,0,1070,1070,1200,22
450000,2,1,950,4560,1.5,0,0,0,0,950,2040,4560,96
739000,3,2.75,2950,6667,2,0,0,0,1,2950,3340,6667,18
320000,3,2,1420,1716,2,0,0,0,0,1050,1420,8150,18
235000,3,1,1590,13000,1.5,0,0,0,1,1590,1460,8400,77
